ZIP_Code,City,State,Median_Home_Value,Home_Value_Change_1Y,Median_Income,Unemployment_Rate,Crime_Rate_per_1k,Risk_Label
26932,Seattle,WA,987517,1.3,49947,4.2,10.5,Risky
66827,Denver,TX,135673,4.4,154251,9.8,4.0,Safe
71431,Atlanta,NY,763650,-4.0,83955,6.4,4.7,Risky
34648,NYC,TX,1208699,3.0,143142,9.7,3.7,Safe
42966,Chicago,IL,344636,1.7,124482,8.3,11.2,Risky
37777,Chicago,TX,1660517,-1.9,87438,8.9,8.2,Risky
42567,Seattle,GA,1222050,0.5,88382,4.6,6.7,Risky
27174,LA,TX,1735768,1.4,49433,3.8,6.6,Risky
52598,Seattle,TX,820065,2.4,92984,7.0,2.8,Safe
69199,SF,CO,2300950,-3.1,42899,5.0,11.6,Risky
23798,NYC,GA,1307277,-4.0,100099,9.9,11.1,Risky
75364,Houston,GA,2064530,-4.0,94902,6.0,11.5,Risky
27558,Austin,GA,320693,-2.1,156967,2.9,4.2,Risky
71084,Houston,FL,2243689,-3.5,112283,6.0,6.2,Risky
54237,LA,CA,2490128,0.4,178876,6.3,6.7,Risky
75497,LA,FL,2220624,-0.6,167182,2.0,6.4,Risky
10178,Denver,TX,279922,3.9,107185,4.0,1.2,Safe
96006,Seattle,FL,2312887,2.2,168350,2.0,10.2,Risky
27118,SF,CO,1234874,-2.9,83380,6.5,9.2,Risky
32616,Denver,FL,1682371,-4.5,135701,4.3,6.2,Risky
10798,Miami,GA,679984,2.1,120002,3.4,3.9,Safe
17601,SF,GA,565463,3.5,97872,8.7,8.0,Risky
35363,LA,NY,640267,2.0,127516,2.2,2.5,Safe
12795,LA,FL,1994089,1.4,47542,7.5,12.0,Risky
55264,Chicago,CA,2106910,-2.5,76941,6.6,2.4,Risky
82833,Miami,CO,646034,-0.1,107271,8.2,1.6,Risky
13084,Denver,CO,1153146,2.2,150632,3.1,7.7,Risky
86646,LA,CO,1167043,-3.1,41148,9.0,6.1,Risky
10731,Miami,TX,1931269,-0.2,71343,4.6,8.9,Risky
11129,NYC,WA,1062142,-3.8,119082,2.1,2.4,Risky
38022,Austin,CO,301441,0.3,82483,7.3,5.0,Safe
11605,Seattle,WA,2433329,0.7,128615,8.9,6.5,Risky
87506,LA,IL,1870111,0.4,131072,4.8,5.9,Safe
54130,NYC,CA,289990,-0.3,117437,6.2,7.4,Risky
39265,SF,CA,1192764,0.9,169097,5.3,2.1,Safe
42330,Seattle,NY,639499,5.0,105540,2.3,6.5,Risky
78469,Miami,TX,1424216,1.2,110455,8.0,7.1,Risky
25187,Seattle,TX,812608,2.5,124711,9.5,10.7,Risky
35791,Houston,GA,1648247,-3.1,112109,5.4,7.3,Risky
80610,Chicago,GA,1582937,0.3,87262,3.2,7.0,Risky
49867,Miami,CA,2278633,-4.9,133441,6.0,9.9,Risky
10893,NYC,NY,576454,-4.7,167991,9.2,1.7,Risky
29773,LA,TX,1839963,-1.8,132820,6.8,8.1,Risky
14239,Miami,NY,1561195,-0.3,94284,3.7,9.9,Risky
30863,Atlanta,IL,2185547,0.8,174138,6.4,2.0,Safe
61415,Houston,WA,2158425,3.9,122946,4.6,9.9,Risky
78968,NYC,TX,911582,2.7,69605,2.2,9.7,Risky
70430,SF,GA,936908,-2.0,174142,9.3,1.0,Risky
11515,Atlanta,CA,2435932,2.4,94994,8.4,3.7,Safe
24605,Miami,NY,1646033,0.5,85326,9.4,2.7,Safe
66240,Chicago,WA,1444922,2.8,130545,7.5,6.6,Risky
15586,Atlanta,WA,1696802,-0.9,101961,5.6,11.1,Risky
41186,Seattle,CO,858617,-4.1,116644,5.9,7.6,Risky
36928,Miami,WA,175302,1.2,165417,3.6,7.6,Risky
93087,NYC,GA,650050,0.6,137001,5.1,2.4,Safe
97029,Miami,CA,784084,4.5,155910,3.3,8.3,Risky
30711,Chicago,GA,714874,-3.4,69107,5.8,10.8,Risky
64962,Austin,TX,1817443,1.6,83224,7.2,5.7,Safe
30039,Seattle,NY,435058,-0.3,49725,4.1,8.5,Risky
46561,LA,IL,273845,-1.2,128103,9.6,4.2,Risky
85483,Miami,CO,135205,2.9,93945,7.2,4.0,Safe
91395,Chicago,FL,898003,3.1,81751,3.8,3.0,Safe
98658,Atlanta,CO,1316968,2.1,120551,3.3,3.7,Safe
11577,Atlanta,WA,216042,-4.2,131164,3.4,4.8,Risky
38350,NYC,GA,2358414,-1.5,173156,9.8,7.2,Risky
43798,Seattle,FL,1266664,-4.5,91706,3.9,9.6,Risky
91417,Atlanta,NY,529738,-1.6,132419,3.3,4.2,Risky
20785,LA,TX,2241641,1.5,43722,3.3,2.8,Safe
82227,Austin,CO,2457665,0.2,67902,4.8,5.9,Safe
71957,Austin,GA,1231521,2.0,173108,6.9,9.7,Risky
75431,NYC,TX,1729828,0.5,43157,2.6,5.3,Safe
27297,Miami,IL,149427,0.6,105322,3.3,11.0,Risky
81894,Atlanta,WA,1810795,0.1,51917,9.8,3.7,Safe
73772,Chicago,IL,1456227,-1.4,83419,6.9,9.3,Risky
29581,SF,WA,1735434,-0.5,47555,3.1,6.1,Risky
65192,Austin,CA,506070,-3.9,71382,6.4,2.2,Risky
11462,Denver,CA,2490950,3.3,143756,3.9,4.1,Safe
74173,NYC,CA,1911320,3.9,55350,9.8,10.4,Risky
25511,Miami,TX,2436931,2.7,168452,5.1,1.1,Safe
86106,Houston,CA,435872,0.8,163474,3.1,9.3,Risky
58665,NYC,NY,2257406,0.7,91369,6.9,9.9,Risky
54414,Chicago,FL,1609512,-0.3,105763,3.1,2.3,Risky
91010,SF,FL,800566,-2.7,96645,6.1,11.6,Risky
82573,Denver,TX,902713,-1.2,89303,8.8,10.6,Risky
23386,Austin,TX,892295,4.9,141381,4.8,3.0,Safe
64460,Seattle,CA,414347,-3.5,71947,5.8,3.7,Risky
16221,Denver,WA,1617030,0.4,132437,2.9,10.0,Risky
33474,Austin,FL,361137,3.7,109507,7.2,7.0,Risky
31045,Houston,CO,310144,-0.5,172076,2.9,11.1,Risky
14922,Houston,FL,116077,1.1,102320,4.6,11.8,Risky
32706,Austin,CA,1534688,3.3,48002,8.7,4.8,Safe
52771,Seattle,TX,1478675,0.5,141964,3.2,2.1,Safe
62335,NYC,IL,768878,2.3,144793,8.7,8.7,Risky
62949,Seattle,WA,762756,-1.5,99080,7.0,11.2,Risky
80714,Atlanta,CO,1233124,2.3,91779,3.1,2.8,Safe
25240,Austin,IL,1319725,-4.6,44708,3.3,11.8,Risky
12716,Austin,CA,1771853,-3.5,111623,7.3,3.2,Risky
26574,Seattle,IL,692580,1.4,128737,7.8,1.9,Safe
93255,LA,NY,2071103,-0.5,84452,7.2,6.5,Risky
83717,LA,NY,2190692,3.3,58309,7.7,9.9,Risky
54066,Chicago,NY,2480515,-1.6,176774,4.9,4.9,Risky
71826,LA,TX,2045870,2.7,164072,2.0,4.7,Safe
30213,Houston,TX,1101396,-3.6,105763,6.2,3.2,Risky
81916,Atlanta,TX,2189284,4.3,129220,6.8,11.8,Risky
76151,Austin,TX,1186429,-0.8,132098,7.5,4.8,Risky
60906,Denver,TX,2333870,-2.7,174800,3.9,8.3,Risky
10463,Houston,CA,277997,2.9,143532,3.4,2.5,Safe
41973,Chicago,CO,1291639,4.5,60099,8.6,5.9,Safe
84694,SF,IL,576228,4.2,110057,8.7,9.8,Risky
30651,Atlanta,CA,135723,-2.6,124041,9.9,11.7,Risky
78694,LA,CO,780147,1.7,89494,4.7,3.0,Safe
30008,Miami,IL,1455511,0.5,62928,2.5,2.0,Safe
80474,NYC,CA,175171,2.3,83891,5.8,11.9,Risky
48185,Denver,NY,508148,-0.1,93469,5.8,7.1,Risky
97924,Austin,GA,1971919,-0.3,118463,2.3,4.8,Risky
84417,SF,TX,1534178,3.8,70207,6.6,11.6,Risky
81139,NYC,GA,2036309,3.7,143136,4.1,5.3,Safe
44980,Seattle,GA,1551738,2.9,102852,3.0,3.6,Safe
32504,Seattle,NY,2342611,2.0,136691,6.8,9.8,Risky
64970,Atlanta,GA,1610933,1.8,118963,4.3,4.5,Safe
26766,Atlanta,GA,936005,-4.4,108710,6.5,4.5,Risky
21695,Atlanta,NY,1788162,2.5,65313,2.1,5.9,Safe
27796,Houston,CO,1714269,1.4,146358,4.9,8.6,Risky
52543,Houston,IL,1392661,-2.0,57410,8.9,10.3,Risky
24559,Seattle,CA,729265,3.2,95101,7.2,3.5,Safe
43139,Atlanta,FL,536610,3.3,61023,8.9,5.0,Safe
18802,Denver,GA,1873201,4.3,154433,7.9,6.5,Risky
83843,Chicago,CO,1477280,-0.8,139407,7.8,1.3,Risky
50205,Atlanta,TX,2026772,0.5,176016,9.0,8.7,Risky
44159,Austin,NY,598559,4.1,178036,2.2,7.2,Risky
21516,Denver,WA,1296569,-1.8,48587,5.4,2.5,Risky
60492,Austin,WA,1573971,3.0,96655,9.7,2.4,Safe
39086,Miami,GA,1856171,4.9,91131,3.4,10.8,Risky
40480,Seattle,FL,1835973,1.5,153043,7.2,8.5,Risky
62091,Atlanta,IL,133275,4.8,71028,8.3,5.3,Safe
57766,LA,CO,923124,0.2,140168,9.5,4.7,Safe
48737,NYC,IL,1943880,-3.5,164687,9.0,4.5,Risky
19265,Atlanta,FL,676052,-3.2,166387,7.4,8.2,Risky
80990,Chicago,TX,219564,2.3,110676,7.7,3.0,Safe
25386,Miami,GA,2063276,-5.0,53999,4.7,11.9,Risky
47425,Atlanta,TX,1697330,1.6,163370,3.8,8.6,Risky
53254,NYC,IL,508978,-3.5,119314,9.7,2.4,Risky
99863,NYC,WA,774290,4.8,55108,9.8,2.5,Safe
63634,Houston,IL,1333861,-3.4,82972,5.4,8.1,Risky
96717,Chicago,CA,1854310,0.5,77454,5.3,5.2,Safe
57662,Chicago,IL,2385126,1.7,108766,5.6,8.3,Risky
96988,Denver,NY,1774742,3.2,175092,5.7,8.9,Risky
97527,LA,CA,941307,-0.4,81004,8.7,6.9,Risky
85452,Chicago,TX,1581106,4.3,56834,5.4,3.8,Safe
20143,Miami,IL,316272,-0.2,172331,9.1,7.1,Risky
25581,LA,FL,551631,-2.5,175849,7.6,5.6,Risky
77443,Houston,NY,444604,0.9,162080,9.7,10.8,Risky
39424,Chicago,CA,670543,1.6,80343,7.4,9.1,Risky
98844,Houston,NY,411806,0.1,135525,5.3,7.8,Risky
51984,NYC,CA,450226,2.3,67927,9.3,1.4,Safe
51505,Atlanta,CA,704654,-0.8,68250,3.8,11.9,Risky
72699,Chicago,CA,149496,-5.0,84448,9.7,7.2,Risky
36957,NYC,CO,1336883,-2.4,152786,2.3,3.8,Risky
35464,Atlanta,CO,1652530,4.5,51224,7.1,7.5,Risky
33649,Atlanta,FL,1781739,2.6,123414,2.1,10.0,Risky
52065,NYC,TX,908635,-3.1,131184,3.6,6.9,Risky
44758,Austin,CA,1655267,-4.3,52304,5.7,9.5,Risky
15596,LA,CA,979824,-1.5,41578,3.3,5.5,Risky
26374,Austin,CO,1718506,3.4,66315,9.9,7.5,Risky
13775,Seattle,NY,1944494,-3.9,147511,8.2,5.6,Risky
37388,SF,CA,1340243,0.4,63377,8.8,6.8,Risky
31029,Atlanta,TX,679078,-2.2,67541,9.8,2.8,Risky
93981,Denver,WA,1487957,2.3,137342,7.4,7.6,Risky
63639,LA,FL,1950380,-5.0,57943,4.1,11.8,Risky
24645,Atlanta,FL,126611,-2.2,178960,8.1,9.4,Risky
41105,Miami,NY,891955,1.8,174928,6.7,4.5,Safe
23668,Denver,WA,775593,0.5,129752,4.1,10.5,Risky
25960,Seattle,CA,1789329,2.8,88638,4.9,10.9,Risky
21357,Seattle,NY,1982532,-3.4,45819,6.9,2.9,Risky
74604,Miami,CO,867155,0.3,142172,5.2,1.6,Safe
61796,NYC,FL,2413202,-3.0,80072,3.9,7.3,Risky
25804,LA,TX,2288570,1.4,151065,5.4,6.2,Risky
24626,Houston,NY,968029,-3.7,169076,3.9,8.9,Risky
38132,LA,TX,1939418,-3.5,132272,9.0,4.2,Risky
17951,Denver,CO,1691828,-1.7,127659,7.6,5.2,Risky
16449,Austin,CO,1219247,-1.0,170382,5.0,3.9,Risky
29065,Houston,WA,1262704,-0.0,139118,9.6,4.2,Safe
19130,Seattle,WA,239674,0.8,104121,5.1,1.1,Safe
99360,Seattle,IL,602571,-0.3,117053,6.6,6.6,Risky
72287,NYC,CA,288317,-4.5,167376,6.1,6.2,Risky
61702,SF,TX,1065454,-1.6,172395,3.0,4.9,Risky
46993,LA,CA,1874307,-4.4,130116,5.4,6.9,Risky
41875,NYC,WA,2288754,-3.8,88989,2.6,5.3,Risky
16054,Denver,TX,2036655,-4.1,114986,3.4,5.8,Risky
58517,Houston,GA,2314326,-3.4,62974,8.3,1.0,Risky
86368,Miami,WA,2011313,3.1,70717,4.4,1.7,Safe
39670,Atlanta,GA,418169,1.3,169062,2.7,2.7,Safe
59112,Austin,GA,1857642,0.1,107241,7.8,3.0,Safe
98388,Denver,WA,100819,2.3,68517,8.4,6.0,Safe
99156,Atlanta,TX,1315031,4.6,166025,6.6,10.6,Risky
38307,LA,FL,1620476,-0.8,124763,9.3,5.5,Risky
77087,Miami,FL,1220181,-1.3,107669,8.8,7.9,Risky
57922,Seattle,CA,367784,4.8,42578,6.4,1.3,Safe
73080,NYC,GA,1732752,2.7,46551,7.9,10.4,Risky
89335,Houston,CA,1513008,2.8,170764,4.6,2.2,Safe
36312,NYC,TX,1628602,1.0,93768,7.1,4.1,Safe
76985,Houston,CA,686532,0.1,108116,9.8,10.0,Risky
67608,SF,CA,2401461,0.5,95390,8.4,3.9,Safe
99962,SF,GA,1148514,1.5,170751,5.0,3.8,Safe
50277,NYC,WA,2452994,-1.2,175004,9.5,7.6,Risky
41551,Houston,FL,1858023,2.8,47113,8.6,10.9,Risky
99813,Houston,NY,667930,4.1,123074,2.3,3.4,Safe
66597,Atlanta,IL,868735,0.7,134092,8.0,7.8,Risky
55212,NYC,TX,1521153,-1.2,89684,9.8,7.6,Risky
19637,Chicago,TX,617528,2.0,40887,4.5,8.3,Risky
53258,LA,TX,1064393,-3.2,157613,4.2,11.4,Risky
45693,Seattle,IL,342030,4.7,141901,7.1,2.8,Safe
19824,SF,NY,199662,1.6,176597,2.9,8.2,Risky
36950,Chicago,FL,454738,-4.3,104143,7.4,3.0,Risky
33488,SF,CA,1263953,0.3,136254,3.8,4.5,Safe
10215,Miami,FL,324716,2.5,164257,5.6,5.3,Safe
21523,SF,CO,305107,-2.2,60990,9.1,10.2,Risky
85900,Denver,TX,947727,-4.5,137113,8.4,1.6,Risky
78689,SF,CA,232263,-0.1,98270,2.9,9.1,Risky
33834,Atlanta,GA,2109174,3.3,59056,8.1,11.0,Risky
44474,Chicago,FL,1541701,-2.5,109568,5.3,1.9,Risky
53066,Miami,GA,1343138,2.2,105369,10.0,9.7,Risky
20400,Houston,GA,573459,-0.9,149578,4.4,2.2,Risky
20345,Houston,WA,2120879,-4.4,150927,5.8,11.6,Risky
43896,Miami,FL,2498849,-2.0,178497,4.7,10.0,Risky
95430,Austin,TX,456449,-1.9,60230,6.7,8.6,Risky
38899,NYC,IL,650638,4.0,56679,4.1,7.1,Risky
38229,Austin,TX,2095072,4.8,80492,9.3,11.1,Risky
15583,Chicago,GA,313525,-2.9,121845,6.9,2.3,Risky
14897,SF,GA,1566784,-0.7,162072,9.5,2.3,Risky
81537,Houston,TX,274808,4.8,100092,7.4,10.0,Risky
14567,Atlanta,IL,232309,-0.9,175555,3.5,6.3,Risky
84807,Austin,IL,1333565,-1.5,149575,2.1,10.3,Risky
87239,SF,WA,1278833,-3.9,62417,5.3,5.3,Risky
23329,Seattle,CA,1240631,2.5,137447,9.9,6.0,Safe
81792,NYC,NY,2289444,-0.5,61834,9.0,4.7,Risky
10228,Miami,GA,514436,1.4,173047,8.8,11.5,Risky
92214,SF,CO,541014,0.1,175204,6.5,6.1,Risky
47052,NYC,IL,2179849,-3.3,112934,2.8,9.3,Risky
67769,NYC,FL,1832186,-3.2,44278,2.1,8.7,Risky
56032,Houston,WA,1359126,4.4,87395,8.7,3.6,Safe
98721,Houston,GA,1623831,3.9,113461,3.4,11.1,Risky
43686,Chicago,NY,2382144,1.1,175237,2.6,7.0,Risky
86981,Seattle,FL,2207599,-5.0,97580,7.7,10.4,Risky
73261,Miami,GA,2448892,-0.7,122383,2.0,10.2,Risky
12809,NYC,WA,116134,0.3,159925,7.9,1.6,Safe
51785,Chicago,WA,2451971,-0.5,85246,3.5,7.8,Risky
46547,Denver,IL,206889,4.3,80439,4.6,9.7,Risky
52818,Austin,CA,817112,-4.6,113454,3.4,11.0,Risky
81927,LA,TX,820669,1.5,109447,8.2,6.6,Risky
75681,NYC,CO,777122,-1.9,86970,5.9,9.3,Risky
89465,Chicago,WA,1207981,0.6,44412,3.3,11.7,Risky
99862,Seattle,FL,214764,1.6,73485,2.3,10.1,Risky
47333,Houston,TX,1804344,-0.6,57041,9.9,10.4,Risky
26576,NYC,IL,1791644,-3.5,41212,7.7,5.5,Risky
49405,NYC,CO,1862023,0.2,111971,7.4,2.0,Safe
83779,SF,IL,1792080,4.3,165150,6.0,11.6,Risky
41601,Seattle,CO,2060741,0.4,45536,5.5,8.7,Risky
77946,Miami,CO,1530982,-3.8,158166,8.4,2.9,Risky
77356,Houston,FL,2333997,3.2,111108,8.6,11.7,Risky
62116,NYC,NY,1070490,-2.8,131342,2.5,8.9,Risky
72894,Austin,CO,2140795,-1.3,133085,8.9,2.0,Risky
44635,Houston,WA,1004832,-0.7,94631,8.1,2.9,Risky
17465,Austin,FL,900273,-1.6,132124,5.9,10.5,Risky
66754,LA,GA,1501586,-1.0,84635,5.8,11.5,Risky
95119,Miami,NY,834303,3.0,176197,8.7,5.0,Safe
48871,LA,CO,554683,-2.8,88260,8.3,5.5,Risky
72874,NYC,TX,1065595,-0.3,77861,3.1,5.4,Risky
87733,SF,GA,2259007,-4.8,127512,6.4,10.2,Risky
39511,Miami,NY,1246311,0.1,70299,9.8,6.0,Safe
90960,SF,TX,351928,-3.9,137037,7.9,5.1,Risky
58821,Chicago,GA,1240398,-2.2,171154,9.8,7.8,Risky
75776,Denver,CA,775219,-1.8,60146,8.2,6.4,Risky
80167,Seattle,WA,542909,-4.2,156088,6.2,6.9,Risky
85135,Chicago,FL,1034052,-1.4,136590,6.8,5.5,Risky
54462,LA,FL,1634159,-0.0,53599,7.7,6.1,Risky
71382,Austin,FL,1794644,-0.7,90489,7.8,1.4,Risky
42574,LA,CO,1624696,-2.2,129060,8.0,11.2,Risky
51910,Miami,CA,1757445,-2.1,87257,9.4,1.3,Risky
83531,Miami,WA,919817,1.3,120431,4.5,9.5,Risky
35186,LA,NY,517860,2.2,70586,8.6,4.3,Safe
32813,NYC,WA,1154215,0.8,51416,6.6,2.2,Safe
88812,LA,IL,963584,4.8,114421,9.1,7.7,Risky
95525,Miami,GA,382724,4.4,175399,7.0,8.8,Risky
88282,Miami,NY,2033312,-4.0,164024,9.5,7.9,Risky
28557,Houston,IL,389118,-2.4,59640,5.4,7.3,Risky
38060,Atlanta,FL,1666726,3.7,131964,2.8,6.9,Risky
68866,SF,FL,1566553,-4.7,69059,7.2,7.0,Risky
82104,Chicago,FL,358775,0.9,152542,8.2,10.5,Risky
94577,LA,IL,377114,4.5,171935,7.5,2.0,Safe
16080,Houston,GA,711016,1.8,155937,7.8,2.7,Safe
23854,NYC,GA,2495143,-4.1,82178,2.2,9.9,Risky
77695,Miami,IL,123103,2.5,103427,9.7,4.3,Safe
37025,LA,TX,550695,-1.2,178433,4.1,9.5,Risky
62982,Miami,FL,2055714,4.2,110342,5.3,4.9,Safe
51081,Austin,NY,1919006,-2.1,86594,5.3,11.2,Risky
14368,Houston,GA,1374041,-0.3,49686,9.3,4.1,Risky
37094,LA,WA,1650974,2.5,87342,8.0,5.7,Safe
56040,Austin,IL,1471507,-2.4,122287,7.0,2.7,Risky
76766,Denver,CO,2153059,-3.2,92245,3.0,8.3,Risky
93053,Houston,TX,248016,-5.0,56737,4.6,5.4,Risky
33991,LA,CA,592709,-0.1,136675,5.9,11.4,Risky
11301,LA,CO,409128,4.3,122248,2.9,1.2,Safe
38610,Seattle,CO,1642464,-2.2,82453,6.6,5.3,Risky
91463,Houston,IL,1043818,-4.6,51021,3.7,1.3,Risky
44678,Houston,WA,1415673,1.2,172558,8.6,4.6,Safe
34466,Miami,TX,438917,-4.4,178679,8.6,5.2,Risky
90440,LA,CA,1382332,0.1,151786,6.8,3.8,Safe
50875,SF,TX,914880,-1.2,79660,4.9,3.8,Risky
36081,SF,GA,656059,-0.2,77611,2.4,3.9,Risky
34354,SF,CO,2252530,-3.4,131414,7.0,3.9,Risky
28300,Denver,IL,1334543,-4.1,42668,8.3,4.1,Risky
74384,LA,WA,342329,2.5,175310,8.3,10.4,Risky
70892,LA,CA,2386961,-2.5,94223,5.9,1.4,Risky
45525,Austin,TX,1911361,3.0,175238,3.1,11.9,Risky
36532,Seattle,CO,2473991,2.6,71030,2.5,4.1,Safe
16464,Houston,CA,1135418,-3.0,40637,2.4,1.3,Risky
26562,Miami,CO,692109,4.1,42641,4.0,2.9,Safe
65514,Seattle,NY,239934,-3.4,162920,3.1,11.4,Risky
84219,Austin,WA,1346912,3.0,150481,3.4,12.0,Risky
42634,LA,IL,1837953,-0.8,48962,7.6,3.7,Risky
10060,Chicago,GA,2361870,-3.2,136611,3.4,3.5,Risky
19269,Houston,CO,192099,4.4,176874,7.5,10.2,Risky
73143,Denver,CA,2091633,4.6,159062,4.8,11.1,Risky
33065,SF,FL,2377084,0.1,47638,8.2,8.2,Risky
12895,Denver,TX,1123510,-0.3,142014,3.3,11.3,Risky
90859,LA,FL,959546,4.0,131765,2.2,11.5,Risky
22352,Austin,CA,2480559,1.0,125157,2.7,9.4,Risky
59737,Chicago,WA,176204,-2.3,154769,9.7,4.8,Risky
42016,NYC,FL,764452,-0.7,177061,6.3,2.6,Risky
71304,SF,TX,1051738,3.4,46507,6.9,6.7,Risky
21962,Miami,CA,1406833,3.6,45165,9.7,4.2,Safe
43302,LA,GA,1451202,4.4,163141,8.2,2.3,Safe
95382,Atlanta,GA,2084197,-2.1,87572,2.9,5.3,Risky
14011,Chicago,IL,2361482,1.8,43706,5.4,6.3,Risky
29782,Chicago,GA,1114230,-4.3,160923,8.6,8.3,Risky
77691,Houston,CA,1527117,2.3,136147,7.3,3.4,Safe
49725,Denver,WA,2023639,0.6,109650,3.7,10.6,Risky
19196,SF,CA,1748626,-2.5,42317,8.4,3.0,Risky
53459,LA,GA,1451654,1.5,142976,6.5,12.0,Risky
97245,Atlanta,NY,700727,-3.6,119859,8.3,7.1,Risky
88863,SF,CA,1891881,-1.7,83871,7.0,2.6,Risky
42769,Austin,IL,2239598,-1.0,120286,5.7,10.2,Risky
34700,Atlanta,NY,2146501,2.8,164614,7.8,3.8,Safe
90356,Seattle,GA,433779,-1.9,174886,8.9,3.1,Risky
86427,Seattle,WA,1436796,-4.5,152655,5.7,2.5,Risky
15269,Chicago,TX,542565,-3.2,77483,2.2,7.1,Risky
53880,Austin,CA,2305615,1.1,144950,6.7,10.7,Risky
18320,Seattle,TX,1813662,-4.8,154058,2.7,10.9,Risky
59589,Chicago,FL,1985873,2.9,50091,4.6,9.6,Risky
86276,Denver,IL,112754,4.0,95991,6.4,7.4,Risky
45897,LA,NY,1313011,-0.0,56964,4.8,6.8,Risky
68565,Chicago,CO,2050710,2.1,92473,4.2,5.1,Safe
40930,LA,TX,558993,-0.4,174873,2.2,1.5,Risky
67233,Austin,CO,2113850,-1.9,55447,4.2,10.2,Risky
92821,Houston,IL,1504091,-3.4,177561,5.1,12.0,Risky
24380,SF,TX,1577186,0.2,131919,4.3,11.1,Risky
86896,Chicago,TX,1471204,4.3,73496,7.0,11.3,Risky
80934,Chicago,IL,1900591,3.9,83397,7.3,4.7,Safe
65830,LA,CO,631467,4.2,95932,8.2,2.1,Safe
15529,Seattle,CA,789638,4.7,75191,3.5,10.6,Risky
92987,Seattle,TX,1364364,-3.3,100235,7.0,9.4,Risky
59178,Chicago,IL,202816,-3.5,91528,5.4,5.3,Risky
16937,Seattle,TX,2267094,-0.7,79401,4.6,10.2,Risky
49886,Seattle,WA,457683,1.9,173319,5.9,2.5,Safe
59699,Chicago,CO,2023696,-0.6,176646,5.9,8.2,Risky
86396,Denver,CA,2272279,3.9,96312,7.1,11.5,Risky
35279,Denver,WA,1449184,2.2,127479,6.5,11.0,Risky
48106,NYC,WA,1784931,1.3,133784,7.1,9.4,Risky
89737,Denver,IL,391842,-4.3,92960,9.8,3.9,Risky
50544,NYC,WA,184360,-3.2,115422,8.5,2.1,Risky
18997,Austin,TX,707990,-0.7,77299,4.3,4.6,Risky
95711,Miami,CO,2374886,4.8,140041,6.3,7.8,Risky
50860,SF,GA,293493,-1.7,78465,3.8,4.5,Risky
13225,Miami,CA,1114931,1.3,79787,6.2,5.5,Safe
69470,Seattle,TX,125180,4.9,62444,7.7,5.4,Safe
73656,Atlanta,NY,1580986,-2.4,90113,2.5,4.7,Risky
61880,Seattle,IL,574840,-3.3,70968,3.1,11.2,Risky
71078,Chicago,TX,767885,0.5,64158,2.1,4.5,Safe
98646,Chicago,CA,2106754,0.5,68630,5.0,11.9,Risky
86290,SF,WA,2337146,4.2,43919,8.1,3.3,Safe
66633,Houston,CA,1342430,-4.7,99768,5.6,10.6,Risky
36655,Houston,NY,1621610,-0.9,152879,6.6,9.1,Risky
53601,Houston,WA,1526768,-1.9,113967,6.7,8.4,Risky
13114,Denver,NY,1576638,0.7,76022,2.7,5.9,Safe
36502,Austin,FL,1636914,-4.9,136565,3.4,10.0,Risky
59768,Seattle,FL,468241,2.1,129547,9.3,6.4,Risky
58128,Chicago,TX,2211068,-0.2,167406,5.7,2.5,Risky
30028,Atlanta,GA,2240093,2.0,81459,5.3,4.1,Safe
65565,Atlanta,WA,2216836,-0.5,72105,8.0,3.0,Risky
93123,Atlanta,CO,2037316,-0.3,99574,2.4,7.3,Risky
45333,Houston,CA,772326,4.0,86138,8.7,8.2,Risky
13174,SF,CO,583787,-2.9,115157,7.4,4.7,Risky
45398,Houston,GA,306776,-2.8,114254,3.2,1.4,Risky
45929,Chicago,WA,551537,0.6,62235,2.5,8.2,Risky
14321,Seattle,WA,1445886,1.6,74576,2.0,1.7,Safe
65421,Seattle,WA,908334,-1.5,166827,4.4,11.6,Risky
82635,SF,WA,684093,0.2,113711,4.6,10.8,Risky
33760,Austin,GA,1022867,-2.7,71935,3.4,10.1,Risky
21360,Denver,TX,2454808,-3.6,153330,4.3,5.0,Risky
20313,Atlanta,IL,2165163,-2.6,77436,6.5,9.2,Risky
95998,Seattle,IL,364278,4.2,62264,2.9,1.5,Safe
15801,SF,IL,1527644,3.0,157966,3.6,2.0,Safe
24130,Atlanta,NY,1737990,-3.6,148781,6.5,6.4,Risky
24271,Houston,WA,1068295,-4.5,65627,7.6,7.5,Risky
26075,LA,WA,1502658,-4.1,166174,9.5,9.4,Risky
28984,Miami,CA,709897,-2.1,130609,6.1,4.3,Risky
98095,Seattle,NY,272238,3.1,174938,2.9,7.0,Risky
70942,Austin,CA,1758174,-1.8,171922,6.7,1.7,Risky
22861,SF,CO,2204401,-3.1,74912,10.0,6.2,Risky
92203,Denver,FL,103796,-1.0,97187,9.1,8.4,Risky
81376,Austin,CA,642852,-3.8,46550,8.2,11.9,Risky
71247,Houston,CA,1242898,-0.3,138249,7.9,9.4,Risky
79101,Seattle,CO,1136498,1.8,130515,8.0,12.0,Risky
30977,Chicago,TX,743203,-1.3,69445,2.7,6.5,Risky
60617,Houston,IL,1764373,-3.3,176414,6.2,5.8,Risky
67473,Denver,WA,489273,-0.5,114130,7.5,10.2,Risky
96654,Houston,NY,309815,2.6,141961,2.6,6.1,Risky
